Country;PostalCode;Suburb;Region;RegionCode;Province;ProvinceCode;City;Occurrences;Lat_Old;Long_Old
BE;6120;Ham-Sur-Heure;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.323;43.884
BE;6120;Marbaix;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.262;43.709
BE;6120;Nalinnes;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.243;44.457
BE;6120;Jamioulx;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.353;44.128
BE;6140;Fontaine-L'Evêque;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.091;43.243
BE;6141;Forchies-La-Marche;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.369;43.211
BE;6142;Leernes;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.981;43.324
BE;6150;Anderlues;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.407;42.714
BE;6180;Courcelles;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.638;43.747
BE;6181;Gouy-Lez-Piéton;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.907;43.289
BE;6182;Souvret;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.486;43.457
BE;6183;Trazegnies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.638;43.329
BE;6200;Châtelet;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.034;45.283
BE;6200;Châtelineau;Wallonie;WAL;Hainaut;WHT;Charleroi;52;50.415;45.202
BE;6200;Bouffioulx;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.912;45.155
BE;6210;Villers-Perwin;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.278;44.797
BE;6210;Rèves;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.381;44.108
BE;6210;Les Bons Villers;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.321;4.435
BE;6210;Wayaux;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.896;44.732
BE;6210;Frasnes-Lez-Gosselies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.384;44.523
BE;6211;Mellet;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.057;44.786
BE;6220;Heppignies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.846;44.953
BE;6220;Wangenies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.802;45.202
BE;6220;Lambusart;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.543;45.526
BE;6220;Fleurus;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.835;45.501
BE;6221;Saint-Amand;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.061;45.499
BE;6222;Brye;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.244;45.567
BE;6223;Wagnelée;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.233;45.333
BE;6224;Wanfercée-Baulet;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.729;45.875
BE;6230;Thiméon;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.895;44.288
BE;6230;Obaix;Wallonie;WAL;Hainaut;WHT;Charleroi;52;50.53;43.609
BE;6230;Buzet;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.404;4.37
BE;6230;Viesville;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.909;44.085
BE;6230;Pont-À-Celles;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.052;43.689
BE;6238;Liberchies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.142;44.212
BE;6238;Luttre;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.101;43.971
BE;6240;Farciennes;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.301;45.415
BE;6240;Pironchamps;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.318;45.202
BE;6250;Aiseau;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.116;45.867
BE;6250;Pont-De-Loup;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.166;45.459
BE;6250;Aiseau-Presles;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.082;45.822
BE;6250;Presles;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.842;45.784
BE;6250;Roselies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.303;4.572
BE;6280;Villers-Poterie;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.538;45.489
BE;6280;Gougnies;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.554;45.761
BE;6280;Loverval;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.752;44.733
BE;6280;Joncret;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.537;45.135
BE;6280;Gerpinnes;Wallonie;WAL;Hainaut;WHT;Charleroi;52;503.379;45.273
BE;6280;Acoz;Wallonie;WAL;Hainaut;WHT;Charleroi;52;50.359;45.326
BE;6440;Fourbechies;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.643;43.132
BE;6440;Vergnies;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.992;43.033
BE;6440;Froidchapelle;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.511;43.274
BE;6440;Boussu-Lez-Walcourt;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.285;43.775
BE;6441;Erpion;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.119;43.556
BE;6460;Villers-La-Tour;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.364;42.613
BE;6460;Bailièvre;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.694;42.387
BE;6460;Saint-Remy;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.456;42.923
BE;6460;Chimay;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.486;43.171
BE;6460;Robechies;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.729;42.776
BE;6460;Salles;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.553;4.245
BE;6461;Virelles;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.639;43.351
BE;6462;Vaulx-Lez-Chimay;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.617;43.651
BE;6463;Lompret;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.644;4.379
BE;6464;Baileux;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.288;43.753
BE;6464;L'Escaillère;Wallonie;WAL;Hainaut;WHT;Thuin;56;49.945;44.307
BE;6464;Bourlers;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.275;43.412
BE;6464;Forges;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.257;43.276
BE;6464;Rièzes;Wallonie;WAL;Hainaut;WHT;Thuin;56;499.595;43.687
BE;6470;Montbliart;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.345;42.237
BE;6470;Sautin;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.634;42.265
BE;6470;Grandrieu;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.001;41.742
BE;6470;Sivry-Rance;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.668;41.665
BE;6470;Rance;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.425;42.792
BE;6470;Sivry;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.664;41.842
BE;6500;Leval-Chaudeville;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.357;4.21
BE;6500;Leugnies;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.196;41.972
BE;6500;Barbençon;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.232;42.834
BE;6500;Beaumont;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.237;42.393
BE;6500;Thirimont;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.596;42.361
BE;6500;Renlies;Wallonie;WAL;Hainaut;WHT;Thuin;56;501.908;42.668
BE;6500;Solre-Saint-Géry;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.164;42.483
BE;6511;Strée;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.808;42.939
BE;6530;Leers-Et-Fosteau;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.304;42.458
BE;6530;Thuin;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.393;4.286
BE;6531;Biesme-Sous-Thuin;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.221;4.309
BE;6532;Ragnies;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.308;42.845
BE;6533;Biercée;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.242;42.594
BE;6534;Gozée;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.346;43.527
BE;6536;Thuillies;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.299;43.327
BE;6536;Donstiennes;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.856;43.117
BE;6540;Mont-Sainte-Geneviève;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.746;42.366
BE;6540;Lobbes;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.526;42.672
BE;6542;Sars-La-Buissière;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.398;42.094
BE;6543;Bienne-Lez-Happart;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.521;42.162
BE;6560;Bersillies-L'Abbaye;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.619;41.485
BE;6560;Montignies-Saint-Christophe;Wallonie;WAL;Hainaut;WHT;Thuin;56;502.816;41.901
BE;6560;Solre-Sur-Sambre;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.081;41.543
BE;6560;Grand-Reng;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.308;40.755
BE;6560;Erquelinnes;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.069;41.113
BE;6560;Hantes-Wihéries;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.065;4.177
BE;6567;Labuissière;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.194;41.809
BE;6567;Fontaine-Valmont;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.199;42.147
BE;6567;Merbes-Le-Château;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.245;41.649
BE;6567;Merbes-Sainte-Marie;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.528;41.778
BE;6590;Momignies;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.271;41.652
BE;6591;Macon;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.507;42.092
BE;6592;Monceau-Imbrechies;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.379;42.251
BE;6593;Macquenoise;Wallonie;WAL;Hainaut;WHT;Thuin;56;499.757;41.789
BE;6594;Beauwelz;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.143;41.568
BE;6596;Forge-Philippe;Wallonie;WAL;Hainaut;WHT;Thuin;56;499.673;42.531
BE;6596;Seloignes;Wallonie;WAL;Hainaut;WHT;Thuin;56;500.151;42.552
BE;7000;Mons;Wallonie;WAL;Hainaut;WHT;Mons;53;504.541;39.523
BE;7011;Ghlin;Wallonie;WAL;Hainaut;WHT;Mons;53;504.731;39.029
BE;7012;Flénu;Wallonie;WAL;Hainaut;WHT;Mons;53;504.367;38.857
BE;7012;Jemappes;Wallonie;WAL;Hainaut;WHT;Mons;53;504.491;3.891
BE;7020;Nimy;Wallonie;WAL;Hainaut;WHT;Mons;53;504.767;39.552
BE;7020;Maisières;Wallonie;WAL;Hainaut;WHT;Mons;53;504.882;39.656
BE;7021;Havré;Wallonie;WAL;Hainaut;WHT;Mons;53;50.464;40.467
BE;7022;Harmignies;Wallonie;WAL;Hainaut;WHT;Mons;53;504.061;40.173
BE;7022;Hyon;Wallonie;WAL;Hainaut;WHT;Mons;53;50.438;39.603
BE;7022;Harveng;Wallonie;WAL;Hainaut;WHT;Mons;53;503.939;39.878
BE;7022;Nouvelles;Wallonie;WAL;Hainaut;WHT;Mons;53;504.098;39.675
BE;7022;Mesvin;Wallonie;WAL;Hainaut;WHT;Mons;53;504.258;39.593
BE;7024;Ciply;Wallonie;WAL;Hainaut;WHT;Mons;53;504.187;39.442
BE;7030;Saint-Symphorien;Wallonie;WAL;Hainaut;WHT;Mons;53;50.439;40.073
BE;7031;Villers-Saint-Ghislain;Wallonie;WAL;Hainaut;WHT;Mons;53;504.303;40.399
BE;7032;Spiennes;Wallonie;WAL;Hainaut;WHT;Mons;53;50.425;39.874
BE;7033;Cuesmes;Wallonie;WAL;Hainaut;WHT;Mons;53;504.362;39.232
BE;7034;Saint-Denis;Wallonie;WAL;Hainaut;WHT;Mons;53;504.905;40.205
BE;7034;Obourg;Wallonie;WAL;Hainaut;WHT;Mons;53;504.738;40.088
BE;7040;Goegnies-Chaussée;Wallonie;WAL;Hainaut;WHT;Mons;53;503.412;39.417
BE;7040;Blaregnies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.578;38.916
BE;7040;Asquillies;Wallonie;WAL;Hainaut;WHT;Mons;53;504.019;39.581
BE;7040;Bougnies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.871;39.413
BE;7040;Quévy;Wallonie;WAL;Hainaut;WHT;Mons;53;503.684;39.293
BE;7040;Quévy-Le-Grand;Wallonie;WAL;Hainaut;WHT;Mons;53;503.607;39.489
BE;7040;Aulnois;Wallonie;WAL;Hainaut;WHT;Mons;53;503.401;39.041
BE;7040;Genly;Wallonie;WAL;Hainaut;WHT;Mons;53;503.895;39.124
BE;7040;Quévy-Le-Petit;Wallonie;WAL;Hainaut;WHT;Mons;53;503.688;3.936
BE;7041;Havay;Wallonie;WAL;Hainaut;WHT;Mons;53;503.612;39.837
BE;7041;Givry;Wallonie;WAL;Hainaut;WHT;Mons;53;503.783;40.293
BE;7050;Erbisoeul;Wallonie;WAL;Hainaut;WHT;Mons;53;505.152;38.957
BE;7050;Jurbise;Wallonie;WAL;Hainaut;WHT;Mons;53;50.531;39.094
BE;7050;Masnuy-Saint-Jean;Wallonie;WAL;Hainaut;WHT;Mons;53;505.321;39.403
BE;7050;Masnuy-Saint-Pierre;Wallonie;WAL;Hainaut;WHT;Mons;53;50.537;39.607
BE;7050;Herchies;Wallonie;WAL;Hainaut;WHT;Mons;53;505.279;38.569
BE;7050;Erbaut;Wallonie;WAL;Hainaut;WHT;Mons;53;505.326;38.838
BE;7060;Soignies;Wallonie;WAL;Hainaut;WHT;Soignies;55;50.579;40.713
BE;7060;Horrues;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.084;40.428
BE;7061;Thieusies;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.153;40.493
BE;7061;Casteau;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.123;40.112
BE;7062;Naast;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.541;41.008
BE;7063;Neufvilles;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.711;40.004
BE;7063;Chaussée-Notre-Dame-Louvignies;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.918;3.998
BE;7070;Thieu;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.743;40.926
BE;7070;Gottignies;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.953;4.06
BE;7070;Ville-Sur-Haine;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.766;40.643
BE;7070;Le Roeulx;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.941;40.936
BE;7070;Mignault;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.302;41.576
BE;7080;Noirchain;Wallonie;WAL;Hainaut;WHT;Mons;53;504.028;39.259
BE;7080;La Bouverie;Wallonie;WAL;Hainaut;WHT;Mons;53;504.052;38.744
BE;7080;Sars-La-Bruyère;Wallonie;WAL;Hainaut;WHT;Mons;53;503.716;38.744
BE;7080;Frameries;Wallonie;WAL;Hainaut;WHT;Mons;53;504.058;3.896
BE;7080;Eugies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.889;38.851
BE;7090;Henripont;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.969;41.848
BE;7090;Braine-Le-Comte;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.098;41.466
BE;7090;Steenkerque;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.438;40.691
BE;7090;Hennuyères;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.386;41.694
BE;7090;Petit-Roeulx-Lez-Braine;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.257;40.939
BE;7090;Ronquières;Wallonie;WAL;Hainaut;WHT;Soignies;55;506.085;42.208
BE;7100;La Louvière;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.866;41.879
BE;7100;Haine-Saint-Pierre;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.603;42.032
BE;7100;Trivières;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.483;41.451
BE;7100;Haine-Saint-Paul;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.619;41.767
BE;7100;Saint-Vaast;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.543;41.604
BE;7110;Strépy-Bracquegnies;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.728;41.202
BE;7110;Houdeng-Goegnies;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.903;41.751
BE;7110;Boussoit;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.595;40.825
BE;7110;Houdeng-Aimeries;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.813;41.455
BE;7110;Maurage;Wallonie;WAL;Hainaut;WHT;Soignies;55;504.565;4.097
BE;7120;Haulchin;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.841;4.083
BE;7120;Estinnes-Au-Mont;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.969;40.965
BE;7120;Estinnes;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.794;40.972
BE;7120;Estinnes-Au-Val;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.102;41.048
BE;7120;Croix-Lez-Rouveroy;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.607;40.782
BE;7120;Vellereille-Le-Sec;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.009;40.579
BE;7120;Rouveroy;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.607;40.782
BE;7120;Fauroeulx;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.704;41.052
BE;7120;Vellereille-Les-Brayeux;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.795;41.511
BE;7120;Peissant;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.514;41.196
BE;7130;Bray;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.324;41.059
BE;7130;Binche;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.116;41.647
BE;7130;Battignies;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.422;41.353
BE;7131;Waudrez;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.135;41.505
BE;7133;Buvrinnes;Wallonie;WAL;Hainaut;WHT;Thuin;56;503.887;42.054
BE;7134;Ressaix;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.123;4.166
BE;7134;Epinois;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.406;42.067
BE;7134;Péronnes-Lez-Binche;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.378;41.491
BE;7134;Leval-Trahegnies;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.213;42.256
BE;7140;Morlanwelz-Mariemont;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.455;42.452
BE;7140;Morlanwelz;Wallonie;WAL;Hainaut;WHT;Thuin;56;50.455;42.452
BE;7141;Carnières;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.443;42.551
BE;7141;Mont-Sainte-Aldegonde;Wallonie;WAL;Hainaut;WHT;Thuin;56;504.301;42.326
BE;7160;Godarville;Wallonie;WAL;Hainaut;WHT;Charleroi;52;50.495;4.287
BE;7160;Chapelle-Lez-Herlaimont;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.713;42.823
BE;7160;Piéton;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.397;42.975
BE;7170;La Hestre;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.756;42.474
BE;7170;Manage;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.031;42.359
BE;7170;Bois-D'Haine;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.018;42.156
BE;7170;Bellecourt;Wallonie;WAL;Hainaut;WHT;Charleroi;52;504.807;42.679
BE;7170;Fayt-Lez-Manage;Wallonie;WAL;Hainaut;WHT;Charleroi;52;50.487;42.296
BE;7180;Seneffe;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.313;4.263
BE;7181;Arquennes;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.676;42.734
BE;7181;Petit-Roeulx-Lez-Nivelles;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.542;43.135
BE;7181;Familleureux;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.239;42.103
BE;7181;Feluy;Wallonie;WAL;Hainaut;WHT;Charleroi;52;505.626;4.251
BE;7190;Ecaussinnes-D'Enghien;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.682;41.658
BE;7190;Ecaussinnes;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.571;41.738
BE;7190;Marche-Lez-Ecaussinnes;Wallonie;WAL;Hainaut;WHT;Soignies;55;50.546;41.818
BE;7191;Ecaussinnes-Lalaing;Wallonie;WAL;Hainaut;WHT;Soignies;55;505.687;4.184
BE;7300;Boussu;Wallonie;WAL;Hainaut;WHT;Mons;53;504.342;37.944
BE;7301;Hornu;Wallonie;WAL;Hainaut;WHT;Mons;53;504.328;38.274
BE;7320;Bernissart;Wallonie;WAL;Hainaut;WHT;Ath;51;504.746;36.496
BE;7321;Harchies;Wallonie;WAL;Hainaut;WHT;Ath;51;504.796;36.935
BE;7321;Blaton;Wallonie;WAL;Hainaut;WHT;Ath;51;505.004;36.601
BE;7322;Ville-Pommeroeul;Wallonie;WAL;Hainaut;WHT;Ath;51;504.715;37.306
BE;7322;Pommeroeul;Wallonie;WAL;Hainaut;WHT;Ath;51;504.619;37.125
BE;7330;Saint-Ghislain;Wallonie;WAL;Hainaut;WHT;Mons;53;504.482;38.189
BE;7331;Baudour;Wallonie;WAL;Hainaut;WHT;Mons;53;50.483;38.332
BE;7332;Sirault;Wallonie;WAL;Hainaut;WHT;Mons;53;505.055;37.891
BE;7332;Neufmaison;Wallonie;WAL;Hainaut;WHT;Mons;53;505.291;37.941
BE;7333;Tertre;Wallonie;WAL;Hainaut;WHT;Mons;53;504.692;38.124
BE;7334;Villerot;Wallonie;WAL;Hainaut;WHT;Mons;53;504.863;37.905
BE;7334;Hautrage;Wallonie;WAL;Hainaut;WHT;Mons;53;504.819;37.652
BE;7340;Wasmes;Wallonie;WAL;Hainaut;WHT;Mons;53;504.146;38.471
BE;7340;Colfontaine;Wallonie;WAL;Hainaut;WHT;Mons;53;504.141;38.557
BE;7340;Pâturages;Wallonie;WAL;Hainaut;WHT;Mons;53;504.072;3.855
BE;7340;Warquignies;Wallonie;WAL;Hainaut;WHT;Mons;53;504.015;38.224
BE;7350;Hainin;Wallonie;WAL;Hainaut;WHT;Mons;53;504.295;37.666
BE;7350;Montroeul-Sur-Haine;Wallonie;WAL;Hainaut;WHT;Mons;53;504.382;37.059
BE;7350;Hensies;Wallonie;WAL;Hainaut;WHT;Mons;53;504.326;36.841
BE;7350;Thulin;Wallonie;WAL;Hainaut;WHT;Mons;53;504.301;37.401
BE;7370;Wihéries;Wallonie;WAL;Hainaut;WHT;Mons;53;503.854;37.537
BE;7370;Dour;Wallonie;WAL;Hainaut;WHT;Mons;53;503.958;37.779
BE;7370;Elouges;Wallonie;WAL;Hainaut;WHT;Mons;53;504.024;37.517
BE;7370;Blaugies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.722;38.058
BE;7380;Baisieux;Wallonie;WAL;Hainaut;WHT;Mons;53;503.874;36.955
BE;7380;Quiévrain;Wallonie;WAL;Hainaut;WHT;Mons;53;504.074;36.835
BE;7382;Audregnies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.832;37.213
BE;7387;Autreppe;Wallonie;WAL;Hainaut;WHT;Mons;53;503.483;37.333
BE;7387;Roisin;Wallonie;WAL;Hainaut;WHT;Mons;53;503.324;36.955
BE;7387;Angre;Wallonie;WAL;Hainaut;WHT;Mons;53;503.658;36.954
BE;7387;Fayt-Le-Franc;Wallonie;WAL;Hainaut;WHT;Mons;53;503.565;3.775
BE;7387;Montignies-Sur-Roc;Wallonie;WAL;Hainaut;WHT;Mons;53;50.37;37.317
BE;7387;Honnelles;Wallonie;WAL;Hainaut;WHT;Mons;53;503.587;37.271
BE;7387;Angreau;Wallonie;WAL;Hainaut;WHT;Mons;53;503.508;36.915
BE;7387;Marchipont;Wallonie;WAL;Hainaut;WHT;Mons;53;503.781;36.662
BE;7387;Erquennes;Wallonie;WAL;Hainaut;WHT;Mons;53;503.594;37.911
BE;7387;Athis;Wallonie;WAL;Hainaut;WHT;Mons;53;503.635;37.745
BE;7387;Onnezies;Wallonie;WAL;Hainaut;WHT;Mons;53;503.619;37.163
BE;7390;Wasmuel;Wallonie;WAL;Hainaut;WHT;Mons;53;504.449;38.481
BE;7390;Quaregnon;Wallonie;WAL;Hainaut;WHT;Mons;53;504.407;38.653
BE;7500;Saint-Maur;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.727;33.947
BE;7500;Ere;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.823;33.676
BE;7500;Tournai;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.071;33.893
BE;7501;Orcq;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.032;33.492
BE;7502;Esplechin;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.736;33.043
BE;7503;Froyennes;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.219;33.546
BE;7504;Froidmont;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.772;33.296
BE;7506;Willemeau;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.744;33.503
BE;7520;Templeuve;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.441;32.801
BE;7520;Ramegnies-Chin;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.516;3.337
BE;7521;Chercq;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.884;34.212
BE;7522;Hertain;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.135;32.888
BE;7522;Blandain;Wallonie;WAL;Hainaut;WHT;Tournai;57;50.621;33.052
BE;7522;Lamain;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.004;32.917
BE;7522;Marquain;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.068;33.209
BE;7530;Gaurain-Ramecroix;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.892;3.488
BE;7531;Havinnes;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.166;34.634
BE;7532;Béclers;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.212;35.042
BE;7533;Thimougies;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.336;35.104
BE;7534;Maulde;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.168;35.488
BE;7534;Barry;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.877;35.427
BE;7536;Vaulx;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.941;34.295
BE;7538;Vezon;Wallonie;WAL;Hainaut;WHT;Tournai;57;505.692;35.047
BE;7540;Kain;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.387;33.969
BE;7540;Rumillies;Wallonie;WAL;Hainaut;WHT;Tournai;57;50.621;34.433
BE;7540;Melles;Wallonie;WAL;Hainaut;WHT;Tournai;57;506.467;34.816
